chr	start	end	strand	pvalue	qvalue	meth.diff
1	74926001	74927000	*	4.2532657765765e-07	2.58636558055658e-05	-15.3420356875329
1	74954001	74955000	*	0.000269664217732471	0.00499342183805534	-15.5898475870214
1	75231001	75232000	*	4.36408420173164e-11	7.45062303529314e-09	15.5031810294968
1	75305001	75306000	*	0.000882684313368071	0.012191455726783	-15.0644567219154
1	75307001	75308000	*	3.55787021433672e-05	0.00102485847207903	-15.3970655838185
1	75314001	75315000	*	2.86678843694458e-05	0.000861876761528976	20.0046146745075
1	75638001	75639000	*	0.00247928644273705	0.025893742390376	18.5810810656729
1	75677001	75678000	*	4.28243121999158e-15	1.48890610064451e-12	19.3184264824541
1	75743001	75744000	*	0.00412050790790574	0.0370866505283155	-15.1556776527484
1	75859001	75860000	*	0.00148548307806637	0.0178846110651307	19.4117647058823
1	76000001	76001000	*	0.00197625181105534	0.0220086655500824	15.8913907284768
1	76031001	76032000	*	8.40372144421356e-06	0.000318039467965208	15.0967564038281
1	76682001	76683000	*	1.57901470513116e-11	2.9594115065206e-09	16.9110058773156
1	77230001	77231000	*	2.83895051415848e-39	9.95089350018748e-36	18.2079921417787
1	77258001	77259000	*	0.000413537939248567	0.00690988135595937	-22.0765414599575
1	78558001	78559000	*	8.02255566281844e-05	0.00195334750734973	-15.8760823141169
1	78849001	78850000	*	0.000567268089015256	0.00877177019742177	-16.5122410493166
1	79145001	79146000	*	0.00268808233196861	0.0274376473259438	15.1727357609706
1	79368001	79369000	*	0.000269040629497371	0.00498431985556902	-16.9552725577249
1	79378001	79379000	*	9.15621252848991e-07	4.96928231660165e-05	32.661290322574
1	79394001	79395000	*	0.00148723884535	0.0178985041765614	-21.1717171716703
1	79399001	79400000	*	3.51420228770038e-09	3.8737309638763e-07	-15.562081871097
1	79663001	79664000	*	6.41651270023777e-11	1.05480323687792e-08	27.4755566875638
1	79666001	79667000	*	0.000213896743831941	0.00418475058804761	25.0364400235287
1	79698001	79699000	*	1.61221739425643e-05	0.000541836233979708	-22.6407027360697
1	79704001	79705000	*	5.59539211202717e-06	0.000227282388425024	15.9815546594338
1	79914001	79915000	*	0.000189671257940993	0.00381390397565342	16.3809523809524
1	80151001	80152000	*	5.26403138365542e-05	0.00139961235940536	15.9391760777189
1	80190001	80191000	*	5.16298872464469e-08	4.16162573610999e-06	15.0609855258038
1	80302001	80303000	*	0.00128090944196728	0.0160512414781558	15.685297576597
1	80314001	80315000	*	0.00117836287255968	0.0150923355905626	-18.7628415300539
1	80473001	80474000	*	4.62877020485285e-16	1.85478918177457e-13	21.7684231477335
1	80610001	80611000	*	3.17371942896258e-05	0.000934731318826374	-16.4808487216435
1	80628001	80629000	*	2.19464412336641e-05	0.000694684393040933	-15.2834583049304
1	80670001	80671000	*	2.9819596308738e-05	0.000889110467593612	23.8947753005011
1	80726001	80727000	*	0.00204505810805684	0.0225594638990839	-18.6206896551724
1	80764001	80765000	*	0.000639243568888738	0.00959750486845243	-16.3362410000755
1	80901001	80902000	*	1.34142960117556e-05	0.000466422351955721	15.4040828809393
1	81153001	81154000	*	1.38951180759381e-06	7.08741850238929e-05	19.7213830144344
1	81193001	81194000	*	0.000449372753629537	0.007360880679936	19.6285434995073
1	81333001	81334000	*	0.000747036651040809	0.0107786446634869	15.2464039050735
1	81583001	81584000	*	4.63468513419778e-12	9.64243263202257e-10	17.7387127825947
1	81610001	81611000	*	1.96576836725665e-07	1.33186712263779e-05	16.5759896831561
1	81613001	81614000	*	5.37386983260664e-11	8.98731653644303e-09	15.0856076147394
1	81621001	81622000	*	0.000132112955007348	0.00288032102688871	23.9180778654992
1	81669001	81670000	*	5.99567618865995e-07	3.46332628326771e-05	18.5315505527248
1	81732001	81733000	*	2.03886799649952e-21	1.59569599707651e-18	21.2035981476661
1	81828001	81829000	*	5.27796719463735e-07	3.10965729295587e-05	17.6628634370849
1	81829001	81830000	*	0.000430224651356582	0.00711977819378673	23.7612286236928
1	81832001	81833000	*	1.51251074204126e-05	0.000514132856943638	20.6461428293141
1	81950001	81951000	*	9.13579096998071e-05	0.00216338480871695	18.3153815985187
1	82020001	82021000	*	0.00404205541408291	0.0365804570919871	15.2550587665091
1	82257001	82258000	*	6.47725730769357e-13	1.57550044949334e-10	15.8245129104004
1	82393001	82394000	*	0.000500518124760863	0.00797852333155009	15.8392603129445
1	82613001	82614000	*	8.76646443632258e-09	8.71771271943832e-07	-26.5789209262961
1	82962001	82963000	*	5.87977914850509e-06	0.000236795004810271	17.1424446289757
1	83161001	83162000	*	1.31761613410866e-07	9.4214853950942e-06	16.6507802498824
1	83170001	83171000	*	5.10856376353454e-11	8.58743771280238e-09	24.3265111844096
1	83347001	83348000	*	0.00340450316134076	0.0324251340789566	-15.5110106909781
1	83383001	83384000	*	0.000605586886532852	0.00921290844529215	-22.122241086534
1	83459001	83460000	*	6.02810023464278e-06	0.000241794133688128	-15.106252965622
1	83719001	83720000	*	3.38356610070443e-05	0.00098381543715149	-23.3169129720853
1	83778001	83779000	*	2.18422301548739e-05	0.000691987252133286	-29.7246804326064
1	83922001	83923000	*	6.72913381977381e-11	1.10101714651573e-08	-16.1648740883464
1	83968001	83969000	*	2.36653324914316e-12	5.20656776106991e-10	-29.5069416087611
1	84556001	84557000	*	9.59702265623957e-15	3.1527175400313e-12	26.6201185353576
1	84622001	84623000	*	1.38520070197469e-08	1.30794534449668e-06	20.7016896391062
1	84867001	84868000	*	4.82651386771888e-05	0.0013060115246625	-40.4299297230199
1	85361001	85362000	*	1.3980367973882e-06	7.12411032009231e-05	21.0949753122229
1	85554001	85555000	*	1.79909173361644e-08	1.6469142392659e-06	17.8164530301051
1	85574001	85575000	*	4.08248043649337e-06	0.000174821192673944	22.5555555550091
1	85874001	85875000	*	0.000123740062287554	0.00273920867819345	15.2385238508957
1	85895001	85896000	*	2.08011919211903e-05	0.000665349348822343	21.0175282581732
1	85959001	85960000	*	3.01927127544899e-05	0.000898019303718733	15.8123197430871
1	86044001	86045000	*	1.81762797469578e-16	7.70497347440653e-14	19.1729417159489
1	86360001	86361000	*	1.34264211616105e-07	9.57562189367131e-06	15.0766761755541
1	86450001	86451000	*	4.64376339517241e-16	1.86022846943805e-13	21.9755753778234
1	86761001	86762000	*	6.59396947261729e-05	0.00167357066989487	16.1554660254252
1	88183001	88184000	*	0.000252403410681305	0.00474516602218451	16.5937976614133
1	88219001	88220000	*	0.00272972456220907	0.0277368951692572	19.2982456086916
1	88229001	88230000	*	5.98069435749425e-07	3.45611574906197e-05	15.7313245532396
1	88319001	88320000	*	1.41471985111259e-09	1.71506277569766e-07	15.6384582464227
1	88789001	88790000	*	9.00087643813452e-07	4.89663441067472e-05	-16.9180914067928
1	88817001	88818000	*	1.81787881281631e-07	1.24462938080031e-05	-15.4145397332
1	88946001	88947000	*	5.49917787657538e-05	0.00144884355062784	-16.3308270676719
1	88947001	88948000	*	5.47956183540712e-06	0.000223398333723431	-22.3985507246377
1	88967001	88968000	*	3.57551272368841e-07	2.22675482278671e-05	-16.2563451776281
1	89382001	89383000	*	2.22701845900787e-10	3.25449062066121e-08	24.2607679291035
1	89427001	89428000	*	2.2337819758635e-06	0.000105699799090998	18.914511996206
1	89530001	89531000	*	2.20822718306155e-16	9.27228369824429e-14	22.9598165620419
1	89777001	89778000	*	3.56211857637014e-06	0.000156180772668536	15.2838902277537
1	89857001	89858000	*	2.63611530543584e-09	2.99729705545483e-07	24.7929606625224
1	89873001	89874000	*	1.95101084874633e-09	2.29033508626103e-07	20.6172944961703
1	89874001	89875000	*	9.74397933497465e-14	2.7276463048955e-11	16.9680073620957
1	89950001	89951000	*	1.79840818547872e-16	7.62843378126378e-14	19.2369733561091
1	90705001	90706000	*	2.20770852463652e-07	1.4712658489187e-05	19.0796331040233
1	90986001	90987000	*	1.51116075274945e-07	1.06177641314943e-05	24.5912623376108
1	90996001	90997000	*	2.81667717564909e-06	0.00012828975145663	19.9493796937848
1	91549001	91550000	*	3.060064998271e-05	0.000907722342332137	-16.0768032731772
1	91648001	91649000	*	0.00338845932277679	0.0323179979625179	16.0552745922074
1	91775001	91776000	*	3.63950774253996e-11	6.31348398880871e-09	-16.3658782257984
1	91819001	91820000	*	1.28120876002918e-07	9.19752974365419e-06	17.0178665547986
1	91852001	91853000	*	1.67184537621501e-58	1.57672940197295e-54	25.8202572621023
1	91853001	91854000	*	2.21928663375623e-43	9.64943620111802e-40	28.3259120062077
1	92125001	92126000	*	0.00296123516644877	0.0293843677808919	17.7662037036134
1	93017001	93018000	*	7.17365444167965e-10	9.30682360040798e-08	28.7661236236591
1	93324001	93325000	*	3.76870809935892e-24	3.93506256702788e-21	16.3270239746384
1	93814001	93815000	*	1.35509985820909e-08	1.28294236884671e-06	16.7745385309645
1	94750001	94751000	*	1.22467891489465e-11	2.34167861498656e-09	15.2265412222074
1	94791001	94792000	*	1.81379602999751e-11	3.35554569270153e-09	20.863468338149
1	94993001	94994000	*	0.000154741943184695	0.0032585180498725	17.4247763294789
1	95087001	95088000	*	1.08813815585178e-06	5.75487547154175e-05	16.8223142870323
1	95253001	95254000	*	2.9759999636277e-09	3.34014973999902e-07	26.1856972940593
1	95274001	95275000	*	3.78030649891922e-12	8.01759523581408e-10	20.8576583868737
1	95401001	95402000	*	5.33608624940814e-09	5.60308931073561e-07	15.1237743070293
1	95507001	95508000	*	6.87598848419132e-16	2.68749670474287e-13	15.0148180657133
1	95645001	95646000	*	4.8107403801641e-05	0.00130246924656891	-17.0328727147884
1	95663001	95664000	*	0.00100106154273263	0.0133841640858701	-15.4649924571833
1	95690001	95691000	*	1.630037454706e-09	1.94896668194613e-07	-18.6763437768888
1	95741001	95742000	*	4.74682595220821e-10	6.40690278552673e-08	-20.7386363542679
1	95944001	95945000	*	0.00348077234329082	0.032945896297661	18.9159292035398
1	96039001	96040000	*	0.000957250204900851	0.0129505484116612	19.2890949483241
1	96169001	96170000	*	3.69711029311691e-09	4.0513350567103e-07	19.1450493240775
1	96248001	96249000	*	0.00117294712362064	0.0150424587614071	-17.973124300112
1	96545001	96546000	*	0.000457091869826607	0.00745633730969778	20.7952755905508
1	96663001	96664000	*	6.01547813777291e-06	0.00024138124504174	15.8847878577048
1	96812001	96813000	*	1.16225775637879e-08	1.12113743615477e-06	25.7237204131719
1	97032001	97033000	*	4.43692269239606e-05	0.00122210937606882	16.4474237804275
1	97736001	97737000	*	1.51837204158909e-12	3.46438562072566e-10	23.9936247722417
1	97870001	97871000	*	4.10259570035217e-34	1.00058988891348e-30	-15.8801944954322
1	98096001	98097000	*	2.11949315712376e-13	5.61480014154497e-11	21.6867725411648
1	98263001	98264000	*	1.32322936383493e-06	6.79760375574238e-05	15.4479109651514
1	98512001	98513000	*	3.78437217751397e-08	3.17280979187416e-06	15.3002045611735
1	98914001	98915000	*	7.69325290525261e-07	4.28493251133382e-05	-16.2700177931528
1	99094001	99095000	*	4.91223698853907e-05	0.00132434159750304	15.5555555555556
1	99197001	99198000	*	8.2276058229813e-09	8.23660323903615e-07	-15.2173913038289
1	99524001	99525000	*	6.05404488861519e-06	0.000242642854082748	19.2480072026498
1	99698001	99699000	*	4.79202678751050e-09	5.08915050043105e-07	-19.4439197166438
1	99742001	99743000	*	0.00256709392099497	0.026542774405824	18.8925570228091
1	99760001	99761000	*	1.83073673253882e-05	0.000600401676231775	16.966567568959
1	99781001	99782000	*	0.00511701829127785	0.0431454551975486	19.37921175838
1	100185001	100186000	*	3.96303173840131e-09	4.30673431441044e-07	19.0270452249985
1	100215001	100216000	*	4.55693520708872e-09	4.86721224161122e-07	22.7880691311135
1	100227001	100228000	*	8.03770175666489e-18	4.14507315072596e-15	19.4294922534752
1	100312001	100313000	*	0.00020504246825921	0.00404868267971916	-21.7418725708192
1	100324001	100325000	*	8.44625987166475e-05	0.00203384659301492	-16.0015167314437
1	100331001	100332000	*	0.00121671641302653	0.0154526679885905	-16.4377032629241
1	101019001	101020000	*	2.68846811286883e-13	6.99764505123377e-11	-19.327161778298
1	101063001	101064000	*	1.57095321827198e-09	1.88545884361995e-07	16.2562257885995
1	101236001	101237000	*	2.06670054378284e-08	1.86172617086773e-06	19.8522798892453
1	101313001	101314000	*	8.19513236743942e-09	8.20620610930094e-07	22.2694444444444
1	101438001	101439000	*	0.000649065145517585	0.00970749713633349	23.6331569664903
1	101469001	101470000	*	1.05690405639594e-05	0.00038376213073705	29.3028886064494
1	101470001	101471000	*	9.44520136962738e-09	9.31494747735231e-07	23.0497311015769
1	101494001	101495000	*	8.4516035641616e-08	6.39908033540901e-06	17.7728873239205
1	101509001	101510000	*	3.06502509431463e-14	9.32899844813986e-12	16.3665068184851
1	101726001	101727000	*	0.00276390470485089	0.0279837746609701	20.5080213903743
1	101748001	101749000	*	2.82727191623311e-12	6.13883970709133e-10	16.183240023387
1	102020001	102021000	*	0.000450018782232552	0.00736934495878375	-15.5652854257478
1	102363001	102364000	*	0.00153034797079756	0.0182800550895906	16.342643154779
1	102493001	102494000	*	1.48525400432662e-05	0.000506832490133758	-15.5400882267117
1	102555001	102556000	*	1.92105950903646e-05	0.000624142434071027	-16.3473053892216
1	102559001	102560000	*	0.00123511971253612	0.0156252433633862	-17.4421230615425
1	102580001	102581000	*	1.39551924667071e-06	7.11335521940401e-05	-18.3721652678299
1	102678001	102679000	*	6.3533561635328e-05	0.00162530936471436	-21.9920029080334
1	102746001	102747000	*	1.59394973993793e-05	0.000536715041387467	-19.4003028773277
1	102759001	102760000	*	1.37000627767587e-11	2.59946050010795e-09	28.7582630499202
1	102798001	102799000	*	3.73382688596163e-08	3.13617524030187e-06	-19.7826086791176
1	102812001	102813000	*	0.000227753747767021	0.00438884754579323	-16.3042220936956
1	102975001	102976000	*	0.00313624301872445	0.0306031178192128	17.3651635720601
1	102997001	102998000	*	4.98938216739063e-07	2.96465000823008e-05	24.0563278838476
1	103006001	103007000	*	0.000106283838737821	0.00243389443003109	21.0240274599542
1	103086001	103087000	*	1.79852014247402e-10	2.67952520360484e-08	18.4593752843672
1	103099001	103100000	*	9.07239395208565e-10	1.15037709602691e-07	16.601370088504
1	103157001	103158000	*	1.18454528391155e-11	2.26990632808076e-09	24.0775193798442
1	103191001	103192000	*	0.000260253896590466	0.00485911732559077	-16.0324798378843
1	103247001	103248000	*	6.43373436870282e-06	0.000255172971027472	15.5369097956304
1	103341001	103342000	*	0.00015967465184927	0.00333879165986255	23.0414234083959
1	103378001	103379000	*	0.0015067326476798	0.0180709079875553	17.6762969866418
1	103664001	103665000	*	0.00280960442855207	0.0283084028166726	15.7304255402488
1	103691001	103692000	*	1.85486322768014e-05	0.000606839478298264	29.2273924491118
1	104326001	104327000	*	5.83735173748208e-07	3.38499781140303e-05	15.9035640406146
1	104512001	104513000	*	4.7126017570065e-09	5.01325909493889e-07	21.0067114093959
1	104558001	104559000	*	2.36691676484031e-05	0.000738392527265256	-19.3744426420654
1	104590001	104591000	*	0.000122140263885615	0.00271148655556496	15.6882856145251
1	104766001	104767000	*	2.51935231444326e-07	1.64844862325812e-05	16.7183695906538
1	104896001	104897000	*	2.98355872769931e-09	3.34806011278621e-07	17.5736929920853
1	104913001	104914000	*	6.13368972590674e-12	1.24421979138042e-09	16.4005136792757
1	104934001	104935000	*	1.5242544428428e-11	2.86517652703906e-09	17.6469347520911
1	104993001	104994000	*	7.2154971606383e-14	2.06481823233504e-11	17.4522213432152
1	105041001	105042000	*	1.43170112326848e-08	1.34613175887681e-06	-22.4734461996376
1	105065001	105066000	*	5.13189268581987e-09	5.41078186174633e-07	19.8731435257253
1	105332001	105333000	*	0.000339764036867025	0.00594905978329873	-15.7371276291993
1	105335001	105336000	*	0.000730584576540024	0.0105995971766487	-15.3580246877782
1	105441001	105442000	*	0.00557018282339897	0.0457671578250267	18.0822328931573
1	105599001	105600000	*	1.56524146736977e-05	0.000528718796970524	17.1980421980422
1	105655001	105656000	*	0.00359856348957475	0.0337210650177443	15.0686140385416
1	105741001	105742000	*	4.09993052573675e-20	2.78408537936716e-17	22.9707080041375
1	105744001	105745000	*	0.00206175221833566	0.0226935990787517	15.5128205127144
1	105855001	105856000	*	3.2814134234047e-06	0.000145834057822703	15.6516354629338
1	105857001	105858000	*	2.76204662045971e-06	0.000126225002685898	15.8141344693628
1	105931001	105932000	*	0.00408474210403091	0.0368525678620033	17.9710144191069
1	105944001	105945000	*	0.000385957022423211	0.00655747521469739	20.9276931111427
1	106003001	106004000	*	7.63757511240267e-05	0.00187864571325186	16.5804315206705
1	106025001	106026000	*	2.19896758004447e-06	0.000104308452057618	22.9567119862085
1	106115001	106116000	*	8.53980294685949e-08	6.45709585539674e-06	18.5440556187425
1	106178001	106179000	*	0.000241471347062373	0.0045875391556717	26.9919269919197
1	106359001	106360000	*	0.00359137699329807	0.0336738215366157	19.9699699699699
1	106400001	106401000	*	1.63398097774039e-05	0.00054794247144133	15.609356789562
1	106419001	106420000	*	4.7219547570531e-07	2.82976009515945e-05	29.4730905109703
1	106438001	106439000	*	2.7364778381134e-06	0.000125250542615893	31.9848404724111
1	106443001	106444000	*	6.65533165056889e-12	1.34111147675538e-09	19.6116510811672
1	106449001	106450000	*	2.89802452165647e-08	2.51012580634647e-06	-26.1000564935889
1	106529001	106530000	*	0.000168696920704644	0.00348462118040482	18.9975576085791
1	106592001	106593000	*	0.00167112176110582	0.01949256202918	18.2565789473684
1	106796001	106797000	*	1.73978892142254e-05	0.000576536907677726	-25.0566893421568
1	106920001	106921000	*	0.00264106170978463	0.0270898476235605	17.3405405405405
1	107121001	107122000	*	0.000162522215033278	0.00338513613443099	15.6542382347722
1	107142001	107143000	*	0.00615297395164856	0.0490137663345798	21.1693824455703
